Incident_Zip,Complaint_Type,count
11235.0,Electrical,132
11235.0,Electronics Waste Appointment,183
11235.0,Elevator,605
11235.0,Emergency Response Team (ERT),156
11235.0,Executive Inspections,21
11235.0,FATF,14
11235.0,FLOORING/STAIRS,434
11235.0,Facades,3
11235.0,Fire Alarm - Replacement,1
11235.0,Food Establishment,403
11235.0,Food Poisoning,144
11235.0,For Hire Vehicle Complaint,171
11235.0,For Hire Vehicle Report,21
11235.0,Forensic Engineering,1
11235.0,Found Property,2
11235.0,GENERAL,488
11235.0,General,6
11235.0,General Construction/Plumbing,1528
11235.0,Graffiti,555
11235.0,Green Taxi Complaint,2
11235.0,HEAT/HOT WATER,7335
11235.0,Harboring Bees/Wasps,3
11235.0,Hazardous Materials,89
11235.0,Highway Condition,87
11235.0,Homeless Encampment,127
11235.0,Homeless Person Assistance,320
11235.0,Homeless Street Condition,3
11235.0,Illegal Animal Kept as Pet,5
11235.0,Illegal Animal Sold,2
11235.0,Illegal Fireworks,12
11235.0,Illegal Parking,6037
11235.0,Illegal Tree Damage,112
11235.0,Indoor Air Quality,165
11235.0,Indoor Sewage,26
11235.0,Industrial Waste,51
11235.0,Investigations and Discipline (IAD),32
11235.0,Lead,208
11235.0,Legal Services Provider Complaint,1
11235.0,Lifeguard,2
11235.0,Litter Basket / Request,88
11235.0,Lost Property,1
11235.0,Maintenance or Facility,205
11235.0,Miscellaneous Categories,64
11235.0,Missed Collection (All Materials),805
11235.0,Mobile Food Vendor,14
11235.0,Mold,15
11235.0,Mosquitoes,12
11235.0,Municipal Parking Facility,15
11235.0,New Tree Request,1702
11235.0,Noise,1645
11235.0,Noise - Commercial,1080
11235.0,Noise - Helicopter,6
11235.0,Noise - House of Worship,36
11235.0,Noise - Park,50
11235.0,Noise - Residential,4610
11235.0,Noise - Street/Sidewalk,585
11235.0,Noise - Vehicle,497
11235.0,Non-Emergency Police Matter,232
11235.0,Non-Residential Heat,18
11235.0,OUTSIDE BUILDING,38
11235.0,Other Enforcement,233
11235.0,Overflowing Litter Baskets,28
11235.0,Overgrown Tree/Branches,406
11235.0,PAINT/PLASTER,1247
11235.0,PLUMBING,1018
11235.0,Panhandling,14
11235.0,Pet Shop,2
11235.0,Plant,166
11235.0,Plumbing,221
11235.0,Poison Ivy,5
11235.0,Posting Advertisement,2
11235.0,Public Payphone Complaint,12
11235.0,Public Toilet,2
11235.0,Quality of Life,5
11235.0,Radioactive Material,2
11235.0,Recycling Enforcement,27
11235.0,Request Large Bulky Item Collection,1406
11235.0,Request Xmas Tree Collection,9
11235.0,Rodent,905
11235.0,Root/Sewer/Sidewalk Condition,322
11235.0,SAFETY,250
11235.0,Sanitation Condition,1106
11235.0,Scaffold Safety,1
11235.0,School Maintenance,35
11235.0,Senior Center Complaint,10
11235.0,Sewer,1529
11235.0,Sidewalk Condition,1345
11235.0,Smoking,106
11235.0,Snow,299
11235.0,Special Natural Area District (SNAD),1
11235.0,Special Projects Inspection Team (SPIT),178
11235.0,Stalled Sites,2
11235.0,Standing Water,79
11235.0,Street Condition,2921
11235.0,Street Light Condition,1449
11235.0,Street Sign - Damaged,299
11235.0,Street Sign - Dangling,119
11235.0,Street Sign - Missing,311
11235.0,Sustainability Enforcement,58
11235.0,Sweeping/Inadequate,6
11235.0,Sweeping/Missed,16
11235.0,Tattooing,2
11235.0,Taxi Complaint,80
11235.0,Taxi Report,17
11235.0,Traffic,77
11235.0,Traffic Signal Condition,745
11235.0,UNSANITARY CONDITION,2007
11235.0,Unleashed Dog,69
11235.0,Unsanitary Animal Facility,2
11235.0,Unsanitary Animal Pvt Property,173
11235.0,Unsanitary Condition,36
11235.0,Unsanitary Pigeon Condition,29
11235.0,Urinating in Public,16
11235.0,Vacant Lot,46
11235.0,Vending,73
11235.0,Violation of Park Rules,95
11235.0,WATER LEAK,809
11235.0,Water Conservation,90
11235.0,Water Quality,49
11235.0,Water System,2011
11235.0,Window Guard,5
11235.0,X-Ray Machine/Equipment,3
11236.0,APPLIANCE,267
11236.0,Abandoned Vehicle,314
11236.0,Adopt-A-Basket,1
11236.0,Air Quality,113
11236.0,Animal Abuse,254
11236.0,Animal in a Park,3
11236.0,Animal-Abuse,74
11236.0,Asbestos,27
11236.0,BEST/Site Safety,8
11236.0,Beach/Pool/Sauna Complaint,1
11236.0,Bike Rack Condition,1
11236.0,Bike/Roller/Skate Chronic,1
11236.0,Blocked Driveway,10066
11236.0,Boilers,56
11236.0,Borough Office,49
11236.0,Broken Muni Meter,63
11236.0,Broken Parking Meter,75
11236.0,Building Marshals office,14
11236.0,Building/Use,977
11236.0,Bus Stop Shelter Complaint,15
11236.0,Bus Stop Shelter Placement,8
11236.0,City Vehicle Placard Complaint,1
11236.0,Construction,4
11236.0,Construction Safety Enforcement,21
11236.0,Consumer Complaint,470
11236.0,Cranes and Derricks,1
11236.0,Curb Condition,174
11236.0,DOF Property - Payment Issue,98
11236.0,DOOR/WINDOW,657
11236.0,DPR Internal,4
11236.0,DRIE,2
11236.0,Damaged Tree,1112
11236.0,Day Care,36
11236.0,Dead Tree,85
11236.0,Dead/Dying Tree,214
11236.0,Derelict Bicycle,11
11236.0,Derelict Vehicle,1190
11236.0,Derelict Vehicles,5203
11236.0,Dirty Conditions,1501
11236.0,Disorderly Youth,3
11236.0,Dispatched Taxi Complaint,1
11236.0,Drinking,19
11236.0,Drinking Water,1
11236.0,Drug Activity,40
11236.0,ELECTRIC,856
11236.0,Electrical,69
11236.0,Electronics Waste,30
11236.0,Electronics Waste Appointment,674
11236.0,Elevator,95
11236.0,Emergency Response Team (ERT),31
11236.0,Executive Inspections,4
11236.0,FLOORING/STAIRS,318
11236.0,Food Establishment,200
11236.0,Food Poisoning,68
11236.0,For Hire Vehicle Complaint,91
11236.0,For Hire Vehicle Report,12
11236.0,GENERAL,440
11236.0,General,9
11236.0,General Construction/Plumbing,591
11236.0,Graffiti,335
11236.0,HEAT/HOT WATER,4313
11236.0,Harboring Bees/Wasps,6
11236.0,Hazardous Materials,86
11236.0,Highway Condition,13
11236.0,Homeless Encampment,52
11236.0,Homeless Person Assistance,179
11236.0,Homeless Street Condition,1
11236.0,Illegal Animal Sold,1
11236.0,Illegal Fireworks,7
11236.0,Illegal Parking,4965
11236.0,Illegal Tree Damage,53
11236.0,Indoor Air Quality,67
11236.0,Indoor Sewage,55
11236.0,Industrial Waste,37
11236.0,Investigations and Discipline (IAD),5
11236.0,Lead,121
11236.0,Litter Basket / Request,47
11236.0,Lost Property,1
11236.0,Maintenance or Facility,195
11236.0,Miscellaneous Categories,50
11236.0,Missed Collection,3
11236.0,Missed Collection (All Materials),1813
11236.0,Mobile Food Vendor,2
11236.0,Mold,8
11236.0,Mosquitoes,28
11236.0,Municipal Parking Facility,5
11236.0,New Tree Request,397
11236.0,Noise,521
11236.0,Noise - Commercial,343
11236.0,Noise - Helicopter,5
11236.0,Noise - House of Worship,10
11236.0,Noise - Park,86
11236.0,Noise - Residential,6315
11236.0,Noise - Street/Sidewalk,708
11236.0,Noise - Vehicle,504
11236.0,Non-Emergency Police Matter,212
11236.0,Non-Residential Heat,28
11236.0,OUTSIDE BUILDING,46
11236.0,Other Enforcement,190
11236.0,Overflowing Litter Baskets,27
11236.0,Overgrown Tree/Branches,938
11236.0,PAINT/PLASTER,1035
11236.0,PLUMBING,1111
11236.0,Panhandling,2
11236.0,Peeling Paint,1
11236.0,Pet Shop,1
11236.0,Plumbing,199
11236.0,Poison Ivy,4
11236.0,Posting Advertisement,7
11236.0,Public Payphone Complaint,2
11236.0,Public Toilet,1
11236.0,Recycling Enforcement,7
11236.0,Request Large Bulky Item Collection,2226
11236.0,Request Xmas Tree Collection,23
11236.0,Rodent,760
11236.0,Root/Sewer/Sidewalk Condition,622
11236.0,SAFETY,206
11236.0,Safety,1
11236.0,Sanitation Condition,1779
11236.0,Scaffold Safety,5
11236.0,School Maintenance,50
11236.0,Senior Center Complaint,2
11236.0,Sewer,1782
11236.0,Sidewalk Condition,906
11236.0,Single Occupancy Bathroom,1
11236.0,Smoking,23
11236.0,Snow,215
11236.0,Snow Removal,2
11236.0,Special Natural Area District (SNAD),1
11236.0,Special Operations,1
11236.0,Special Projects Inspection Team (SPIT),42
11236.0,Standing Water,126
11236.0,Street Condition,3595
11236.0,Street Light Condition,479
11236.0,Street Sign - Damaged,194
11236.0,Street Sign - Dangling,118
11236.0,Street Sign - Missing,253
11236.0,Sustainability Enforcement,6
11236.0,Sweeping/Inadequate,43
11236.0,Sweeping/Missed,127
11236.0,Taxi Complaint,62
11236.0,Taxi Report,5
11236.0,Traffic,48
11236.0,Traffic Signal Condition,555
11236.0,UNSANITARY CONDITION,1826
11236.0,Unleashed Dog,25
11236.0,Unsanitary Animal Facility,1
11236.0,Unsanitary Animal Pvt Property,68
11236.0,Unsanitary Condition,47
11236.0,Unsanitary Pigeon Condition,4
11236.0,Urinating in Public,17
11236.0,Vacant Lot,54
11236.0,Vending,19
11236.0,Violation of Park Rules,12
11236.0,WATER LEAK,801
11236.0,Water Conservation,241
11236.0,Water Quality,36
11236.0,Water System,2452
11236.0,Window Guard,1
11237.0,APPLIANCE,346
11237.0,Abandoned Vehicle,103
11237.0,Adopt-A-Basket,1
11237.0,Air Quality,162
11237.0,Animal Abuse,257
11237.0,Animal Facility - No Permit,4
11237.0,Animal in a Park,15
11237.0,Animal-Abuse,54
11237.0,Asbestos,47
11237.0,BEST/Site Safety,34
11237.0,Bike Rack Condition,4
11237.0,Bike/Roller/Skate Chronic,2
11237.0,Blocked Driveway,4018
11237.0,Boilers,53
11237.0,Borough Office,107
11237.0,Bottled Water,1
11237.0,Bridge Condition,3
11237.0,Broken Muni Meter,38
11237.0,Broken Parking Meter,41
11237.0,Building Marshals office,113
11237.0,Building/Use,603
11237.0,Bus Stop Shelter Complaint,9
11237.0,Bus Stop Shelter Placement,1
11237.0,City Vehicle Placard Complaint,2
11237.0,Collection Truck Noise,1
11237.0,Construction,3
11237.0,Construction Safety Enforcement,87
11237.0,Consumer Complaint,258
11237.0,Cranes and Derricks,9
11237.0,Curb Condition,413
11237.0,DOF Property - Payment Issue,16
11237.0,DOOR/WINDOW,1410
11237.0,DPR Internal,1
11237.0,DRIE,19
11237.0,Damaged Tree,302
11237.0,Day Care,6
11237.0,Dead Tree,15
11237.0,Dead/Dying Tree,138
11237.0,Derelict Bicycle,43
11237.0,Derelict Vehicle,224
11237.0,Derelict Vehicles,535
11237.0,Dirty Conditions,897
11237.0,Drinking,73
11237.0,Drinking Water,3
11237.0,Drug Activity,31
11237.0,ELECTRIC,1012
11237.0,ELEVATOR,3
11237.0,Electrical,142
11237.0,Electronics Waste,152
11237.0,Electronics Waste Appointment,197
11237.0,Elevator,31
11237.0,Emergency Response Team (ERT),126
11237.0,Employee Behavior,1
11237.0,Executive Inspections,6
11237.0,FATF,1
11237.0,FLOORING/STAIRS,902
11237.0,Facades,1
11237.0,Food Establishment,218
11237.0,Food Poisoning,61
11237.0,For Hire Vehicle Complaint,152
11237.0,For Hire Vehicle Report,4
11237.0,Found Property,3
11237.0,GENERAL,866
11237.0,General,10
11237.0,General Construction/Plumbing,958
11237.0,Graffiti,1995
11237.0,Green Taxi Complaint,11
11237.0,HEAT/HOT WATER,5061
11237.0,Harboring Bees/Wasps,6
11237.0,Hazardous Materials,59
11237.0,Homeless Encampment,147
11237.0,Homeless Person Assistance,353
11237.0,Homeless Street Condition,5
11237.0,Illegal Animal Kept as Pet,15
11237.0,Illegal Fireworks,11
11237.0,Illegal Parking,2547
11237.0,Illegal Tree Damage,95
11237.0,Indoor Air Quality,104
11237.0,Indoor Sewage,64
11237.0,Industrial Waste,64
11237.0,Investigations and Discipline (IAD),39
11237.0,Lead,210
11237.0,Legal Services Provider Complaint,1
11237.0,Litter Basket / Request,52
11237.0,Lost Property,25
11237.0,Maintenance or Facility,56
11237.0,Miscellaneous Categories,128
11237.0,Missed Collection,2
11237.0,Missed Collection (All Materials),318
11237.0,Mobile Food Vendor,20
11237.0,Mold,5
11237.0,Mosquitoes,1
11237.0,New Tree Request,413
11237.0,Noise,1261
11237.0,Noise - Commercial,3675
11237.0,Noise - Helicopter,4
11237.0,Noise - House of Worship,19
11237.0,Noise - Park,61
11237.0,Noise - Residential,10499
11237.0,Noise - Street/Sidewalk,5172
11237.0,Noise - Vehicle,1968
11237.0,Non-Emergency Police Matter,197
11237.0,Non-Residential Heat,36
11237.0,OUTSIDE BUILDING,21
11237.0,Other Enforcement,290
11237.0,Overflowing Litter Baskets,7
11237.0,Overgrown Tree/Branches,165
11237.0,PAINT/PLASTER,1743
11237.0,PLUMBING,1658
11237.0,Panhandling,3
11237.0,Peeling Paint,1
11237.0,Plumbing,521
11237.0,Posting Advertisement,8
11237.0,Quality of Life,5
11237.0,Recycling Enforcement,29
11237.0,Request Large Bulky Item Collection,1518
11237.0,Request Xmas Tree Collection,2
11237.0,Rodent,1307
11237.0,Root/Sewer/Sidewalk Condition,74
11237.0,SAFETY,437
11237.0,Safety,6
11237.0,Sanitation Condition,806
11237.0,Scaffold Safety,5
11237.0,School Maintenance,18
11237.0,Senior Center Complaint,9
11237.0,Sewer,513
11237.0,Sidewalk Condition,2296
11237.0,Smoking,31
11237.0,Snow,128
11237.0,Snow Removal,1
11237.0,Special Natural Area District (SNAD),3
11237.0,Special Projects Inspection Team (SPIT),168
11237.0,Standing Water,40
11237.0,Street Condition,2247
11237.0,Street Light Condition,998
11237.0,Street Sign - Damaged,118
11237.0,Street Sign - Dangling,37
11237.0,Street Sign - Missing,149
11237.0,Sustainability Enforcement,20
11237.0,Sweeping/Inadequate,1
11237.0,Sweeping/Missed,15
11237.0,Tattooing,5
11237.0,Taxi Complaint,105
11237.0,Taxi Report,19
11237.0,Traffic,42
11237.0,Traffic Signal Condition,591
11237.0,UNSANITARY CONDITION,2699
11237.0,Unleashed Dog,12
11237.0,Unsanitary Animal Facility,4
11237.0,Unsanitary Animal Pvt Property,50
11237.0,Unsanitary Condition,55
11237.0,Unsanitary Pigeon Condition,26
11237.0,Urinating in Public,14
11237.0,Vacant Lot,19
11237.0,Vending,78
11237.0,Violation of Park Rules,24
11237.0,WATER LEAK,1139
11237.0,Water Conservation,115
11237.0,Water Quality,27
11237.0,Water System,2400
11237.0,Window Guard,3
11238.0,APPLIANCE,299
11238.0,Abandoned Vehicle,119
11238.0,Adopt-A-Basket,2
11238.0,Air Quality,377
11238.0,Animal Abuse,234
11238.0,Animal Facility - No Permit,3
11238.0,Animal in a Park,45
11238.0,Animal-Abuse,43
11238.0,Appliance,1
11238.0,Asbestos,95
11238.0,BEST/Site Safety,76
11238.0,Bike Rack Condition,7
11238.0,Bike/Roller/Skate Chronic,16
11238.0,Blocked Driveway,2348
11238.0,Boilers,70
11238.0,Borough Office,85
11238.0,Broken Muni Meter,200
11238.0,Broken Parking Meter,115
11238.0,Building Marshals office,42
11238.0,Building/Use,342
11238.0,Bus Stop Shelter Complaint,31
11238.0,Bus Stop Shelter Placement,8
11238.0,City Vehicle Placard Complaint,3
11238.0,Collection Truck Noise,4
11238.0,Construction,4
11238.0,Construction Lead Dust,7
11238.0,Construction Safety Enforcement,269
11238.0,Consumer Complaint,284
11238.0,Cranes and Derricks,12
11238.0,Curb Condition,148
11238.0,DOF Property - Payment Issue,32
11238.0,DOF Property - Reduction Issue,2
11238.0,DOOR/WINDOW,1075
11238.0,DPR Internal,1
11238.0,DRIE,12
11238.0,Damaged Tree,879
11238.0,Day Care,3
11238.0,Dead Tree,44
11238.0,Dead/Dying Tree,220
11238.0,Dept of Investigations,1
11238.0,Derelict Bicycle,153
11238.0,Derelict Vehicle,362
11238.0,Derelict Vehicles,574
11238.0,Dirty Conditions,1076
11238.0,Disorderly Youth,2
11238.0,Drinking,43
11238.0,Drinking Water,4
11238.0,Drug Activity,22
11238.0,ELECTRIC,677
11238.0,ELEVATOR,30
11238.0,Electrical,98
11238.0,Electronics Waste,144
11238.0,Electronics Waste Appointment,239
11238.0,Elevator,343
11238.0,Emergency Response Team (ERT),384
11238.0,Executive Inspections,5
11238.0,FLOORING/STAIRS,696
11238.0,Facades,1
11238.0,Food Establishment,258
11238.0,Food Poisoning,81
11238.0,For Hire Vehicle Complaint,875
11238.0,For Hire Vehicle Report,11
11238.0,Found Property,5
11238.0,GENERAL,709
11238.0,General,35
11238.0,General Construction/Plumbing,1776
11238.0,Graffiti,693
11238.0,Green Taxi Complaint,1
11238.0,HEAT/HOT WATER,6095
11238.0,Harboring Bees/Wasps,2
11238.0,Hazardous Materials,93
11238.0,Highway Condition,2
11238.0,Homeless Encampment,109
11238.0,Homeless Person Assistance,515
11238.0,Illegal Animal Kept as Pet,5
11238.0,Illegal Fireworks,7
11238.0,Illegal Parking,6350
11238.0,Illegal Tree Damage,120
11238.0,Indoor Air Quality,176
11238.0,Indoor Sewage,34
11238.0,Industrial Waste,39
11238.0,Interior Demo,1
11238.0,Investigations and Discipline (IAD),25
11238.0,Lead,587
11238.0,LinkNYC,14
11238.0,Litter Basket / Request,210
11238.0,Lost Property,13
11238.0,Maintenance or Facility,261
11238.0,Miscellaneous Categories,118
11238.0,Missed Collection,2
11238.0,Missed Collection (All Materials),1018
11238.0,Mobile Food Vendor,3
11238.0,Mold,18
11238.0,Mosquitoes,15
11238.0,New Tree Request,1243
11238.0,Noise,2753
11238.0,Noise - Commercial,5037
11238.0,Noise - Helicopter,241
11238.0,Noise - House of Worship,89
11238.0,Noise - Park,98
11238.0,Noise - Residential,7520
11238.0,Noise - Street/Sidewalk,4247
11238.0,Noise - Vehicle,1200
11238.0,Non-Emergency Police Matter,179
11238.0,Non-Residential Heat,29
11238.0,OEM Disabled Vehicle,2
11238.0,OUTSIDE BUILDING,43
11238.0,Other Enforcement,225
11238.0,Overflowing Litter Baskets,26
11238.0,Overflowing Recycling Baskets,1
11238.0,Overgrown Tree/Branches,300
11238.0,PAINT/PLASTER,1673
11238.0,PLUMBING,1389
11238.0,Panhandling,8
11238.0,Plumbing,207
11238.0,Poison Ivy,4
11238.0,Posting Advertisement,7
11238.0,Public Payphone Complaint,1
11238.0,Public Toilet,3
11238.0,Quality of Life,6
11238.0,Recycling Enforcement,25
11238.0,Request Large Bulky Item Collection,2685
11238.0,Request Xmas Tree Collection,2
11238.0,Rodent,2605
11238.0,Root/Sewer/Sidewalk Condition,166
11238.0,SAFETY,208
11238.0,Safety,1
11238.0,Sanitation Condition,1135
11238.0,Scaffold Safety,14
11238.0,School Maintenance,36
11238.0,Senior Center Complaint,3
11238.0,Sewer,522
11238.0,Sidewalk Condition,948
11238.0,Smoking,64
11238.0,Snow,365
11238.0,Special Operations,1
11238.0,Special Projects Inspection Team (SPIT),148
11238.0,Standing Water,100
11238.0,Street Condition,1729
11238.0,Street Light Condition,1391
11238.0,Street Sign - Damaged,170
11238.0,Street Sign - Dangling,64
11238.0,Street Sign - Missing,128
11238.0,Sustainability Enforcement,50
11238.0,Sweeping/Inadequate,3
11238.0,Sweeping/Missed,16
11238.0,Tattooing,1
11238.0,Taxi Complaint,406
11238.0,Taxi Compliment,1
11238.0,Taxi Report,37
11238.0,Traffic,113
11238.0,Traffic Signal Condition,921
11238.0,UNSANITARY CONDITION,2080
11238.0,Unleashed Dog,11
11238.0,Unsanitary Animal Facility,1
11238.0,Unsanitary Animal Pvt Property,41
11238.0,Unsanitary Condition,63
11238.0,Unsanitary Pigeon Condition,16
11238.0,Urinating in Public,31
11238.0,Vacant Lot,79
11238.0,Vending,25
11238.0,Violation of Park Rules,24
11238.0,WATER LEAK,1156
11238.0,Water Conservation,75
11238.0,Water Quality,58
11238.0,Water System,2219
11238.0,Window Guard,1
11239.0,APPLIANCE,16
11239.0,Abandoned Vehicle,129
11239.0,Air Quality,13
11239.0,Animal Abuse,13
11239.0,Animal in a Park,2
11239.0,Animal-Abuse,5
11239.0,Beach/Pool/Sauna Complaint,1
11239.0,Blocked Driveway,123
11239.0,Boilers,1
11239.0,Borough Office,3
11239.0,Bottled Water,1
11239.0,Building Marshals office,1
11239.0,Building/Use,9
11239.0,Bus Stop Shelter Complaint,7
11239.0,Bus Stop Shelter Placement,1
11239.0,City Vehicle Placard Complaint,2
11239.0,Collection Truck Noise,1
11239.0,Construction Safety Enforcement,23
11239.0,Consumer Complaint,120
11239.0,Cranes and Derricks,2
11239.0,Curb Condition,8
11239.0,DOF Property - Payment Issue,2
11239.0,DOOR/WINDOW,38
11239.0,DPR Internal,2
11239.0,DRIE,5
11239.0,Damaged Tree,26
11239.0,Dead Tree,1
11239.0,Dead/Dying Tree,12
11239.0,Derelict Vehicle,179
11239.0,Derelict Vehicles,201
11239.0,Dirty Conditions,27
11239.0,Drinking,1
11239.0,Drinking Water,1
11239.0,Drug Activity,4
11239.0,ELECTRIC,77
11239.0,ELEVATOR,5
11239.0,Electrical,2
11239.0,Electronics Waste,6
11239.0,Electronics Waste Appointment,19
11239.0,Elevator,53
11239.0,Emergency Response Team (ERT),1
11239.0,FLOORING/STAIRS,44
11239.0,Facades,2
11239.0,Food Establishment,56
11239.0,Food Poisoning,30
11239.0,For Hire Vehicle Complaint,40
11239.0,For Hire Vehicle Report,3
11239.0,GENERAL,54
11239.0,General Construction/Plumbing,61
11239.0,Graffiti,1
11239.0,HEAT/HOT WATER,878
11239.0,Harboring Bees/Wasps,1
11239.0,Hazardous Materials,6
11239.0,Highway Condition,22
11239.0,Homeless Encampment,3
11239.0,Homeless Person Assistance,25
11239.0,Illegal Animal Kept as Pet,2
11239.0,Illegal Parking,356
11239.0,Illegal Tree Damage,1
11239.0,Indoor Air Quality,38
11239.0,Indoor Sewage,3
11239.0,Investigations and Discipline (IAD),4
11239.0,Lead,17
11239.0,Litter Basket / Request,2
11239.0,Maintenance or Facility,22
11239.0,Missed Collection (All Materials),84
11239.0,Mold,2
